"","ID","Reason_for_absence","Month_of_absence","Seasons","Transportation_expense","Distance_from_residence_to_work","Service_time","Age","Workload_average_perday","Hit_target","Disciplinary_failure","Son","Social_drinker","Social_smoker","Height","Body_mass_index","emp_abseeism_time_in_hours"
"513","34","23","10","4",0,0.106382978723404,0.391304347826087,0.384615384615385,0.574765538533232,0.307692307692308,"0",0,"0","0",0.7,0.473684210526316,2
"514","32","23","10","4",0.657692307692308,0.914893617021277,0.513636645397467,0.846153846153846,0.574765538533232,0.307692307692308,"0",0,"0","0",0.7,0.894736842105263,2
"515","15","23","10","4",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.574765538533232,0.307692307692308,"0",1,"1","0",0.6,0.315789473684211,1
"516","28","23","10","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.574765538533232,0.307692307692308,"0",1,"0","0",0.4,0.263157894736842,2
"517","13","23","10","4",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.574765538533232,0.307692307692308,"0",3,"1","0",0.4,0.315789473684211,8
"518","13","23","10","4",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.574765538533232,0.307692307692308,"0",3,"1","0",0.4,0.315789473684211,3
"519","28","23","10","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.574765538533232,0.307692307692308,"0",1,"0","0",0.4,0.263157894736842,4
"520","13","26","10","4",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.574765538533232,0.307692307692308,"0",3,"1","0",0.4,0.315789473684211,8
"521","3","28","10","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.574765538533232,0.307692307692308,"0",0,"1","0",0.5,0.631578947368421,3
"522","9","1","10","4",0.423076923076923,0.191489361702128,0.652173913043478,0.5,0.574765538533232,0.307692307692308,"0",2,"0","0",0.7,0.157894736842105,1
"523","15","23","10","4",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.574765538533232,0.307692307692308,"0",1,"1","0",0.6,0.315789473684211,1
"524","13","10","10","4",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.574765538533232,0.307692307692308,"0",3,"1","0",0.4,0.315789473684211,8
"525","28","13","10","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.574765538533232,0.307692307692308,"0",1,"0","0",0.4,0.263157894736842,1
"526","13","10","10","4",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.574765538533232,0.307692307692308,"0",3,"1","0",0.4,0.315789473684211,8
"527","28","10","10","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.574765538533232,0.307692307692308,"0",1,"0","0",0.4,0.263157894736842,3
"528","6","23","10","4",0.273076923076923,0.51063829787234,0.521739130434783,0.230769230769231,0.574765538533232,0.307692307692308,"0",2,"0","0",0.2,0.315789473684211,8
"529","25","6","10","4",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.574765538533232,0.307692307692308,"0",0,"0","0",0.7,0.315789473684211,8
"530","33","10","10","4",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.574765538533232,0.307692307692308,"0",2,"0","0",0,0.684210526315789,8
"531","28","0","10","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.574765538533232,0.307692307692308,"1",1,"0","0",0.4,0.263157894736842,0
"532","28","13","10","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.574765538533232,0.307692307692308,"0",1,"0","0",0.4,0.263157894736842,3
"533","3","21","11","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.455830954738743,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,1
"534","34","28","11","4",0,0.106382978723404,0.391304347826087,0.384615384615385,0.455830954738743,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,3
"535","18","2","11","4",0.815384615384615,0.234042553191489,0.130434782608696,0.0384615384615385,0.455830954738743,0.461538461538462,"0",0,"0","0",0.460542559939657,0.315789473684211,3.10528823331342
"536","3","28","11","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.455830954738743,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,1
"537","34","9","11","4",0,0.106382978723404,0.391304347826087,0.384615384615385,0.455830954738743,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,8
"538","11","24","11","4",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.455830954738743,0.461538461538462,"0",2,"1","0",0.7,0.578947368421053,8
"539","25","1","11","4",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.455830954738743,0.461538461538462,"0",0,"0","0",0.56549152268544,0.315789473684211,8
"540","28","23","11","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.455830954738743,0.461538461538462,"0",1,"0","0",0.4,0.263157894736842,4
"541","10","22","11","4",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.455830954738743,0.461538461538462,"0",1,"1","0",0.7,0.421052631578947,8
"542","15","28","11","4",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.455830954738743,0.461538461538462,"0",1,"1","0",0.6,0.315789473684211,2
"543","34","13","11","4",0,0.106382978723404,0.391304347826087,0.384615384615385,0.455830954738743,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,2
"544","28","14","11","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.455830954738743,0.461538461538462,"0",1,"0","0",0.4,0.263157894736842,3
"545","3","28","11","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.455830954738743,0.461538461538462,"0",0,"1","0",0.5,0.631578947368421,1
"546","34","23","11","4",0,0.106382978723404,0.391304347826087,0.384615384615385,0.455830954738743,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,8
"547","34","8","11","4",0,0.106382978723404,0.391304347826087,0.384615384615385,0.455830954738743,0.461538461538462,"0",0,"0","0",0.7,0.473684210526316,8
"548","28","23","11","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.455830954738743,0.461538461538462,"0",1,"0","0",0.4,0.263157894736842,2
"549","15","0","11","4",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.455830954738743,0.461538461538462,"1",1,"1","0",0.6,0.315789473684211,0
"550","11","0","11","4",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.455830954738743,0.461538461538462,"1",2,"1","0",0.7,0.578947368421053,0
"551","33","14","11","4",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.455830954738743,0.461538461538462,"0",2,"0","0",0,0.684210526315789,4
"552","5","0","11","4",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.455830954738743,0.461538461538462,"1",1,"1","0",0.2,1,0
"553","28","23","11","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.455830954738743,0.461538461538462,"0",1,"0","0",0.4,0.263157894736842,3.52763397096482
"554","13","26","11","4",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.455830954738743,0.461538461538462,"0",3,"1","0",0.4,0.315789473684211,8
"555","10","28","11","4",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.455830954738743,0.461538461538462,"0",1,"1","0",0.7,0.421052631578947,2
"556","3","13","12","4",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.543426341236092,0.846153846153846,"0",0,"1","0",0.5,0.631578947368421,4.73174797607898
"557","15","28","12","4",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.543426341236092,0.846153846153846,"0",1,"1","0",0.6,0.315789473684211,1
"558","28","23","12","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.543426341236092,0.846153846153846,"0",1,"0","0",0.4,0.263157894736842,3
"559","22","13","12","4",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.543426341236092,0.846153846153846,"0",0,"0","0",0.6,0,1
"560","28","23","12","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.543426341236092,0.846153846153846,"0",1,"0","0",0.4,0.263157894736842,3
"561","28","23","12","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.543426341236092,0.846153846153846,"0",1,"0","0",0.4,0.263157894736842,3
"562","10","14","12","4",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.543426341236092,0.846153846153846,"0",1,"1","0",0.7,0.421052631578947,4
"563","17","18","12","4",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.543426341236092,0.846153846153846,"0",2,"0","1",0.5,0.157894736842105,2
"564","5","26","12","4",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.543426341236092,0.846153846153846,"0",1,"1","0",0.2,1,8
"565","12","18","12","4",0.442307692307692,0.978723404255319,0,0.153846153846154,0.543426341236092,0.846153846153846,"0",1,"1","0",0.4,0.105263157894737,8
"566","22","13","12","4",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.543426341236092,0.846153846153846,"0",0,"0","0",0.6,0,16
"567","28","23","12","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.543426341236092,0.846153846153846,"0",1,"0","0",0.4,0.263157894736842,2
"568","28","23","12","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.543426341236092,0.846153846153846,"0",1,"0","0",0.4,0.263157894736842,3
"569","28","23","12","4",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.543426341236092,0.846153846153846,"0",1,"0","0",0.4,0.263157894736842,2
"570","14","18","12","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.543426341236092,0.846153846153846,"0",2,"1","0",0.663749236991814,0.315789473684211,4.35238425288642
"571","22","12","1","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.783589153608668,0.692307692307692,"0",0,"0","0",0.6,0,6.37762871118274
"572","22","12","1","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.783589153608668,0.692307692307692,"0",0,"0","0",0.6,0,16
"573","17","25","1","2",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.783589153608668,0.692307692307692,"0",2,"0","1",0.5,0.157894736842105,2
"574","17","25","1","2",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.783589153608668,0.692307692307692,"0",2,"0","1",0.5,0.157894736842105,2
"575","22","13","1","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.783589153608668,0.692307692307692,"0",0,"0","0",0.6,0,3
"576","17","25","1","2",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.783589153608668,0.692307692307692,"0",2,"0","1",0.5,0.157894736842105,2
"577","32","10","1","2",0.657692307692308,0.914893617021277,0.539613767093069,0.846153846153846,0.783589153608668,0.692307692307692,"0",0,"0","0",0.7,0.894736842105263,8
"578","17","18","1","2",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.783589153608668,0.692307692307692,"0",2,"0","1",0.5,0.157894736842105,3
"579","22","27","1","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.783589153608668,0.692307692307692,"0",0,"0","0",0.6,0,2
"580","14","18","1","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.783589153608668,0.692307692307692,"0",2,"1","0",0.7,0.315789473684211,8
"581","22","27","1","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.783589153608668,0.692307692307692,"0",0,"0","0",0.6,0,2
"582","3","27","1","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.783589153608668,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"583","11","13","1","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.783589153608668,0.692307692307692,"0",2,"1","0",0.7,0.578947368421053,8
"584","3","27","1","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.783589153608668,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,3
"585","3","27","1","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.783589153608668,0.692307692307692,"0",0,"1","0",0.5,0.631578947368421,2
"586","3","13","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,8
"587","28","23","2","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.424739325449991,0.769230769230769,"0",1,"0","0",0.4,0.263157894736842,3
"588","33","1","2","2",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.424739325449991,0.769230769230769,"0",2,"0","0",0,0.684210526315789,8
"589","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"590","28","28","2","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.424739325449991,0.769230769230769,"0",1,"0","0",0.4,0.263157894736842,3
"591","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"592","22","27","2","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.424739325449991,0.769230769230769,"0",0,"0","0",0.6,0,2
"593","29","28","2","2",0.411538461538462,0.212765957446809,0.608695652173913,0.538461538461538,0.424739325449991,0.769230769230769,"0",2,"1","0",0.305450838034284,0.473684210526316,2
"594","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"595","12","19","2","2",0.442307692307692,0.978723404255319,0,0.153846153846154,0.424739325449991,0.769230769230769,"0",1,"1","0",0.334170631116845,0.105263157894737,2
"596","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"597","28","7","2","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.424739325449991,0.769230769230769,"0",1,"0","0",0.4,0.263157894736842,8
"598","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,3
"599","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,3
"600","28","25","2","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.424739325449991,0.769230769230769,"0",1,"0","0",0.4,0.263157894736842,3
"601","22","13","2","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.424739325449991,0.769230769230769,"0",0,"0","0",0.6,0,2
"602","17","23","2","2",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.424739325449991,0.769230769230769,"0",2,"0","1",0.5,0.157894736842105,2
"603","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,3
"604","12","12","2","2",0.442307692307692,0.978723404255319,0,0.153846153846154,0.424739325449991,0.769230769230769,"0",1,"1","0",0.335698283435332,0.105263157894737,3
"605","22","27","2","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.424739325449991,0.769230769230769,"0",0,"0","0",0.6,0,2
"606","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"607","3","13","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,8
"608","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"609","14","25","2","2",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.424739325449991,0.769230769230769,"0",2,"1","0",0.7,0.315789473684211,5
"610","25","25","2","2",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.424739325449991,0.769230769230769,"0",0,"0","0",0.7,0.315789473684211,3
"611","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"612","28","7","2","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.424739325449991,0.769230769230769,"0",1,"0","0",0.4,0.263157894736842,2
"613","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"614","33","23","2","2",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.424739325449991,0.769230769230769,"0",2,"0","0",0,0.684210526315789,2
"615","28","25","2","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.424739325449991,0.769230769230769,"0",1,"0","0",0.4,0.263157894736842,2
"616","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"617","3","27","2","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.424739325449991,0.769230769230769,"0",0,"1","0",0.5,0.631578947368421,2
"618","25","25","2","2",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.424739325449991,0.769230769230769,"0",0,"0","0",0.665056084648509,0.315789473684211,2
"619","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,2
"620","33","23","3","2",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.118534106133861,0.923076923076923,"0",2,"0","0",0,0.684210526315789,2
"621","9","25","3","2",0.423076923076923,0.191489361702128,0.652173913043478,0.417516196051669,0.118534106133861,0.923076923076923,"0",2,"0","0",0.7,0.157894736842105,3
"622","33","25","3","2",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.118534106133861,0.923076923076923,"0",2,"0","0",0,0.684210526315789,3
"623","9","12","3","2",0.423076923076923,0.191489361702128,0.652173913043478,0.5,0.118534106133861,0.923076923076923,"0",2,"0","0",0.7,0.157894736842105,4.55518662984318
"624","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,2
"625","28","27","3","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.118534106133861,0.923076923076923,"0",1,"0","0",0.4,0.263157894736842,2
"626","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,3
"627","28","25","3","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.118534106133861,0.923076923076923,"0",1,"0","0",0.4,0.263157894736842,2
"628","22","27","3","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.118534106133861,0.923076923076923,"0",0,"0","0",0.6,0,3
"629","25","25","3","2",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.118534106133861,0.923076923076923,"0",0,"0","0",0.662933008754877,0.315789473684211,3
"630","10","19","3","2",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.118534106133861,0.923076923076923,"0",1,"1","0",0.7,0.421052631578947,8
"631","3","13","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,8
"632","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,2
"633","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,3
"634","22","27","3","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.118534106133861,0.923076923076923,"0",0,"0","0",0.6,0,2
"635","3","10","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,4
"636","33","13","3","2",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.118534106133861,0.923076923076923,"0",2,"0","0",0,0.684210526315789,2
"637","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,3
"638","28","7","3","2",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.118534106133861,0.923076923076923,"0",1,"0","0",0.4,0.263157894736842,8
"639","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,2
"640","11","23","3","2",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.118534106133861,0.923076923076923,"0",2,"1","0",0.7,0.578947368421053,8
"641","9","25","3","2",0.423076923076923,0.191489361702128,0.652173913043478,0.324034257777729,0.118534106133861,0.923076923076923,"0",2,"0","0",0.7,0.157894736842105,2
"642","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,2
"643","33","23","3","2",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.118534106133861,0.923076923076923,"0",2,"0","0",0,0.684210526315789,3
"644","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,3
"645","22","23","3","2",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.118534106133861,0.923076923076923,"0",0,"0","0",0.6,0,2
"646","3","27","3","2",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,3
"647","3","27","3","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,3
"648","16","23","3","3",0,0.212765957446809,1,0.730769230769231,0.118534106133861,0.923076923076923,"0",2,"1","1",1,0.315789473684211,8
"649","14","13","3","3",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.118534106133861,0.923076923076923,"0",2,"1","0",0.7,0.315789473684211,3.14701335177593
"650","3","27","3","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,3
"651","3","27","3","3",0.234615384615385,0.978723404255319,0.739130434782609,0.423076923076923,0.118534106133861,0.923076923076923,"0",0,"1","0",0.5,0.631578947368421,3
"652","22","13","3","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.118534106133861,0.923076923076923,"0",0,"0","0",0.6,0,2
"653","11","19","3","3",0.657692307692308,0.659574468085106,0.521739130434783,0.230769230769231,0.118534106133861,0.923076923076923,"0",2,"1","0",0.7,0.578947368421053,6.8648213638237
"654","13","22","3","3",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.118534106133861,0.923076923076923,"0",3,"1","0",0.4,0.315789473684211,8
"655","28","13","4","3",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.293957884312926,0.307692307692308,"0",1,"0","0",0.4,0.263157894736842,8
"656","34","10","4","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.293957884312926,0.307692307692308,"0",0,"0","0",0.7,0.473684210526316,8
"657","10","19","4","3",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.293957884312926,0.307692307692308,"0",1,"1","0",0.7,0.421052631578947,8
"658","33","19","4","3",0.5,0.425531914893617,0.565217391304348,0.769230769230769,0.293957884312926,0.307692307692308,"0",2,"0","0",0,0.684210526315789,8
"659","6","13","4","3",0.273076923076923,0.51063829787234,0.521739130434783,0.230769230769231,0.293957884312926,0.307692307692308,"0",2,"0","0",0.2,0.315789473684211,8
"660","22","27","4","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.293957884312926,0.307692307692308,"0",0,"0","0",0.6,0,2
"661","13","7","4","3",0.965384615384615,0.25531914893617,0.478260869565217,0.153846153846154,0.293957884312926,0.307692307692308,"0",3,"1","0",0.4,0.315789473684211,7.07821464065079
"662","17","16","4","3",0.234615384615385,0.361702127659574,0.695652173913043,0.5,0.293957884312926,0.307692307692308,"0",2,"0","1",0.5,0.157894736842105,2
"663","36","23","4","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.293957884312926,0.307692307692308,"0",1,"1","0",0.700000000000003,0.631578947368421,3
"664","10","23","4","3",0.934615384615385,1,0.0869565217391304,0.0384615384615385,0.293957884312926,0.307692307692308,"0",1,"1","0",0.7,0.421052631578947,2
"665","34","10","4","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.293957884312926,0.307692307692308,"0",0,"0","0",0.7,0.473684210526316,2
"666","1","22","4","3",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.293957884312926,0.307692307692308,"0",1,"0","0",0.7,0.526315789473684,8
"667","22","27","4","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.293957884312926,0.307692307692308,"0",0,"0","0",0.6,0,2
"668","28","19","4","3",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.293957884312926,0.307692307692308,"0",1,"0","0",0.4,0.263157894736842,8
"669","25","16","4","3",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.293957884312926,0.307692307692308,"0",0,"0","0",0.7,0.315789473684211,3
"670","22","27","4","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.293957884312926,0.307692307692308,"0",0,"0","0",0.6,0,2
"671","14","28","4","3",0.142307692307692,0.148936170212766,0.565217391304348,0.269230769230769,0.293957884312926,0.307692307692308,"0",2,"1","0",0.7,0.315789473684211,4
"672","28","19","4","3",0.411538461538462,0.446808510638298,0.347826086956522,0.0384615384615385,0.293957884312926,0.307692307692308,"0",1,"0","0",0.4,0.263157894736842,8
"673","36","14","4","3",0,0.170212765957447,0.739130434782609,0.884615384615385,0.293957884312926,0.307692307692308,"0",1,"1","0",0.570338137888544,0.631578947368421,2
"674","22","27","4","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.293957884312926,0.307692307692308,"0",0,"0","0",0.6,0,2
"675","1","22","5","3",0.45,0.127659574468085,0.565217391304348,0.384615384615385,0.231104735830372,0.923076923076923,"0",1,"0","0",0.7,0.526315789473684,8
"676","29","19","5","3",0.411538461538462,0.212765957446809,0.608695652173913,0.538461538461538,0.231104735830372,0.923076923076923,"0",2,"1","0",0,0.473684210526316,3
"677","25","28","5","3",0.45,0.234042553191489,0.304347826086957,0.192307692307692,0.231104735830372,0.923076923076923,"0",0,"0","0",0.68406027213035,0.315789473684211,2
"678","34","8","5","3",0,0.106382978723404,0.391304347826087,0.384615384615385,0.231104735830372,0.923076923076923,"0",0,"0","0",0.7,0.473684210526316,3
"679","5","26","5","3",0.45,0.319148936170213,0.521739130434783,0.615384615384615,0.231104735830372,0.923076923076923,"0",1,"1","0",0.2,1,8
"680","22","13","5","3",0.234615384615385,0.446808510638298,0.347826086956522,0.115384615384615,0.231104735830372,0.923076923076923,"0",0,"0","0",0.6,0,1
"681","15","28","5","3",0.665384615384615,0.553191489361702,0.478260869565217,0.5,0.231104735830372,0.923076923076923,"0",1,"1","0",0.6,0.315789473684211,2
"682","29","14","5","3",0.411538461538462,0.212765957446809,0.608695652173913,0.538461538461538,0.231104735830372,0.923076923076923,"0",2,"1","0",0,0.473684210526316,8
